sales_key,date_key,customer_key,movie_key,store_key,sales_amount
10370,20070411,507,403,1,6.99
10371,20070411,507,523,1,1.99
10372,20070412,507,700,2,2.99
10373,20070428,507,326,1,5.99
10374,20070428,507,222,2,5.99
10375,20070429,507,319,2,2.99
10376,20070430,507,462,1,2.99
10377,20070430,507,351,1,2.99
10378,20070410,508,946,2,9.99
10379,20070410,508,375,1,6.99
10380,20070411,508,574,2,4.99
10381,20070412,508,885,1,0.99
10382,20070426,508,734,2,8.99
10383,20070427,508,681,2,5.99
10384,20070427,508,393,1,3.99
10385,20070427,508,888,1,7.99
10386,20070428,508,848,1,2.99
10387,20070428,508,246,2,4.99
10388,20070428,508,385,2,4.99
10389,20070430,508,755,2,5.99
10390,20070430,508,29,1,2.99
10391,20070430,508,561,1,2.99
10392,20070407,509,454,1,1.99
10393,20070407,509,346,2,4.99
10394,20070408,509,399,2,2.99
10395,20070409,509,180,2,2.99
10396,20070412,509,624,2,5.99
10397,20070428,509,35,1,6.99
10398,20070428,509,177,2,8.99
10399,20070428,509,78,1,5.99
10400,20070428,509,430,2,0.99
10401,20070430,509,134,2,4.99
10402,20070406,510,735,1,2.99
10403,20070406,510,127,1,4.99
10404,20070410,510,859,2,4.99
10405,20070412,510,920,1,1.99
10406,20070427,510,793,1,2.99
10407,20070428,510,745,2,8.99
10408,20070428,510,985,1,9.99
10409,20070429,510,83,1,3.99
10410,20070430,510,804,2,4.99
10411,20070430,510,906,2,0.99
10412,20070406,511,603,1,4.99
10413,20070406,511,732,1,0.99
10414,20070407,511,767,1,4.99
10415,20070409,511,259,1,3.99
10416,20070410,511,673,1,0.99
10417,20070411,511,467,1,0.99
10418,20070411,511,97,2,0.99
10419,20070428,511,918,2,4.99
10420,20070430,511,663,1,0.99
10421,20070430,511,649,2,6.99
10422,20070430,511,94,1,4.99
10423,20070408,512,715,2,5.99
10424,20070408,512,894,2,0.99
10425,20070409,512,82,1,6.99
10426,20070410,512,209,1,3.99
10427,20070427,512,880,2,2.99
10428,20070427,512,790,1,0.99
10429,20070428,512,705,1,6.99
10430,20070429,512,272,1,4.99
10431,20070430,512,138,1,2.99
10432,20070406,513,388,1,0.99
10433,20070407,513,561,1,2.99
10434,20070407,513,637,2,4.99
10435,20070407,513,179,1,4.99
10436,20070410,513,444,1,7.99
10437,20070411,513,990,2,4.99
10438,20070428,513,585,2,0.99
10439,20070429,513,284,2,4.99
10440,20070429,513,814,2,4.99
10441,20070429,513,854,2,9.99
10442,20070429,513,174,2,5.99
10443,20070430,513,104,2,2.99
10444,20070430,513,560,1,3.99
10445,20070406,514,60,1,5.99
10446,20070406,514,30,1,2.99
10447,20070428,514,179,1,4.99
10448,20070430,514,49,1,3.99
10449,20070406,515,738,2,0.99
10450,20070407,515,226,2,6.99
10451,20070409,515,358,2,0.99
10452,20070410,515,641,2,2.99
10453,20070410,515,207,1,4.99
10454,20070427,515,467,1,3.99
10455,20070429,515,633,2,4.99
10456,20070430,515,260,2,4.99
10457,20070410,516,37,1,3.99
10458,20070412,516,521,2,6.99
10459,20070412,516,244,1,6.99
10460,20070427,516,274,2,4.99
10461,20070428,516,856,1,4.99
10462,20070429,516,853,1,4.99
10463,20070429,516,878,2,5.99
10464,20070429,516,114,1,2.99
10465,20070430,516,193,1,4.99
10466,20070407,517,526,2,2.99
10467,20070407,517,117,1,4.99
10468,20070407,517,776,2,4.99
10469,20070407,517,956,1,4.99
10470,20070408,517,379,2,0.99
10471,20070408,517,378,2,2.99
10472,20070409,517,151,2,7.99
10473,20070410,517,869,1,5.99
10474,20070412,517,973,2,4.99
10475,20070412,517,807,1,0.99
10476,20070428,517,638,2,3.99
10477,20070430,517,658,2,4.99
10478,20070406,518,273,1,0.99
10479,20070407,518,888,1,7.99
10480,20070408,518,579,1,4.99
10481,20070408,518,651,2,6.99
10482,20070412,518,476,1,2.99
10483,20070426,518,483,1,2.99
10484,20070427,518,415,2,3.99
10485,20070427,518,439,1,4.99
10486,20070427,518,78,2,2.99
10487,20070428,518,504,1,2.99
10488,20070428,518,203,2,6.99
10489,20070428,518,291,1,3.99
10490,20070429,518,774,1,2.99
10491,20070408,519,547,2,0.99
10492,20070408,519,664,2,2.99
10493,20070409,519,270,1,0.99
10494,20070410,519,313,2,5.99
10495,20070411,519,374,1,0.99
10496,20070412,519,948,1,3.99
10497,20070430,519,551,2,6.99
10498,20070430,519,868,1,4.99
10499,20070430,519,973,2,7.99
10500,20070430,519,748,1,0.99
10501,20070430,519,304,1,7.99
10502,20070430,519,623,1,0.99
10503,20070430,519,172,1,5.99
10504,20070405,520,285,2,4.99
10505,20070405,520,403,1,7.99
10506,20070407,520,415,1,2.99
10507,20070410,520,668,1,4.99
10508,20070410,520,499,1,10.99
10509,20070410,520,664,2,3.99
10510,20070411,520,442,1,2.99
10511,20070427,520,932,2,5.99
10512,20070428,520,42,2,4.99
10513,20070428,520,122,1,0.99
10514,20070429,520,393,1,2.99
10515,20070429,520,975,1,2.99
10516,20070430,520,828,2,2.99
10517,20070430,520,864,1,0.99
10518,20070407,521,290,1,0.99
10519,20070407,521,522,2,2.99
10520,20070409,521,554,2,2.99
10521,20070409,521,476,2,4.99
10522,20070410,521,603,2,6.99
10523,20070410,521,157,2,0.99
10524,20070427,521,830,2,1.99
10525,20070430,521,720,2,7.99
10526,20070430,521,809,2,1.99
10527,20070406,522,997,1,0.99
10528,20070407,522,365,1,4.99
10529,20070408,522,65,2,9.99
10530,20070408,522,661,1,4.99
10531,20070409,522,590,2,6.99
10532,20070409,522,396,2,6.99
10533,20070410,522,219,1,4.99
10534,20070410,522,425,2,0.99
10535,20070427,522,892,2,4.99
10536,20070428,522,331,2,2.99
10537,20070428,522,78,2,4.99
10538,20070429,522,861,1,6.99
10539,20070430,522,414,2,2.99
10540,20070430,522,57,1,7.99
10541,20070430,522,512,1,7.99
10542,20070430,522,226,1,4.99
10543,20070430,522,544,2,5.99
10544,20070430,522,902,2,5.99
10545,20070430,522,301,2,0.99
10546,20070408,523,252,2,4.99
10547,20070409,523,220,1,2.99
10548,20070409,523,683,1,6.99
10549,20070410,523,490,1,2.99
10550,20070412,523,460,2,4.99
10551,20070427,523,870,2,1.99
10552,20070428,523,79,2,0.99
10553,20070429,523,165,1,5.99
10554,20070430,523,692,2,2.99
10555,20070430,523,934,2,6.99
10556,20070407,524,649,2,5.99
10557,20070409,524,96,1,4.99
10558,20070411,524,805,2,4.99
10559,20070411,524,139,1,6.99
10560,20070412,524,294,1,4.99
10561,20070427,524,156,2,8.99
10562,20070427,524,103,2,4.99
10563,20070429,524,721,1,6.99
10564,20070406,525,236,2,6.99
10565,20070410,525,273,1,2.99
10566,20070411,525,662,2,7.99
10567,20070411,525,767,2,6.99
10568,20070412,525,344,2,1.99
10569,20070427,525,729,2,4.99
10570,20070427,525,141,1,4.99
10571,20070428,525,423,1,0.99
10572,20070430,525,86,2,4.99
10573,20070430,525,86,1,5.99
10574,20070430,525,736,1,0.99
10575,20070406,526,736,1,1.99
10576,20070406,526,835,2,5.99
10577,20070407,526,597,2,6.99
10578,20070409,526,571,1,2.99
10579,20070409,526,730,2,3.99
10580,20070411,526,415,2,7.99
10581,20070411,526,263,2,4.99
10582,20070412,526,349,1,2.99
10583,20070412,526,213,1,3.99
10584,20070427,526,412,1,7.99
10585,20070427,526,262,2,0.99
10586,20070427,526,367,1,1.99
10587,20070427,526,285,1,5.99
10588,20070428,526,99,1,2.99
10589,20070428,526,330,2,4.99
10590,20070428,526,716,2,4.99
10591,20070429,526,223,2,2.99
10592,20070430,526,529,1,6.99
10593,20070430,526,68,2,4.99
10594,20070430,526,800,2,2.99
10595,20070408,527,270,2,0.99
10596,20070409,527,976,2,0.99
10597,20070410,527,67,2,3.99
10598,20070411,527,851,2,4.99
10599,20070411,527,181,1,2.99
10600,20070426,527,732,1,1.99
10601,20070427,527,453,1,8.99
10602,20070429,527,301,1,0.99
10603,20070430,527,697,1,0.99
10604,20070406,528,354,1,4.99
10605,20070406,528,738,2,0.99
10606,20070407,528,21,2,9.99
10607,20070408,528,637,1,5.99
10608,20070409,528,849,2,3.99
10609,20070412,528,998,2,0.99
10610,20070427,528,502,2,7.99
10611,20070428,528,533,1,4.99
10612,20070429,528,665,1,3.99
10613,20070430,528,917,2,8.99
10614,20070430,528,115,2,3.99
10615,20070407,529,311,2,0.99
10616,20070407,529,863,1,0.99
10617,20070407,529,167,1,5.99
10618,20070408,529,458,2,0.99
10619,20070410,529,785,1,4.99
10620,20070412,529,433,1,6.99
10621,20070412,529,390,1,5.99
10622,20070412,529,694,1,7.99
10623,20070427,529,29,1,3.99
10624,20070429,529,882,1,2.99
10625,20070430,529,305,2,5.99
10626,20070430,529,648,2,4.99
10627,20070430,529,673,1,0.99
10628,20070406,530,286,2,2.99
10629,20070406,530,369,2,4.99
10630,20070410,530,677,1,0.99
10631,20070427,530,314,1,3.99
10632,20070427,530,965,1,1.99
10633,20070427,530,536,2,4.99
10634,20070428,530,300,2,4.99
10635,20070429,530,376,2,0.99
10636,20070430,530,691,1,4.99
10637,20070430,530,176,2,3.99
10638,20070406,531,211,1,5.99
10639,20070410,531,980,1,5.99
10640,20070410,531,875,1,0.99
10641,20070410,531,77,2,4.99
10642,20070412,531,260,2,4.99
10643,20070412,531,7,2,4.99
10644,20070427,531,552,2,2.99
10645,20070427,531,255,1,6.99
10646,20070427,531,24,1,2.99
10647,20070428,531,676,1,6.99
10648,20070429,531,28,1,5.99
10649,20070429,531,623,2,4.99
10650,20070430,531,809,2,0.99
10651,20070430,531,238,1,4.99
10652,20070407,532,106,1,2.99
10653,20070408,532,961,2,4.99
10654,20070409,532,479,1,2.99
10655,20070409,532,484,2,7.99
10656,20070409,532,563,2,4.99
10657,20070410,532,777,1,8.99
10658,20070410,532,571,2,2.99
10659,20070411,532,944,2,7.99
10660,20070412,532,445,1,4.99
10661,20070412,532,341,1,3.99
10662,20070427,532,944,1,4.99
10663,20070427,532,674,1,2.99
10664,20070429,532,922,2,5.99
10665,20070430,532,643,1,2.99
10666,20070407,533,723,2,8.99
10667,20070408,533,151,1,4.99
10668,20070412,533,828,2,2.99
10669,20070412,533,200,1,0.99
10670,20070412,533,267,1,9.99
10671,20070427,533,749,2,4.99
10672,20070428,533,312,2,8.99
10673,20070428,533,241,1,2.99
10674,20070428,533,986,2,2.99
10675,20070429,533,331,2,2.99
10676,20070429,533,63,2,1.99
10677,20070429,533,525,1,1.99
10678,20070430,533,876,1,3.99
10679,20070406,534,489,1,2.99
10680,20070408,534,45,1,4.99
10681,20070427,534,428,1,2.99
10682,20070428,534,228,1,2.99
10683,20070429,534,753,2,0.99
10684,20070430,534,448,2,5.99
10685,20070430,534,852,1,4.99
10686,20070407,535,92,1,4.99
10687,20070408,535,361,1,6.99
10688,20070408,535,16,2,2.99
10689,20070408,535,67,2,6.99
10690,20070410,535,258,2,0.99
10691,20070410,535,320,2,8.99
10692,20070412,535,829,1,2.99
10693,20070429,535,322,1,2.99
10694,20070429,535,556,1,4.99
10695,20070430,535,91,1,0.99
10696,20070430,535,390,1,4.99
10697,20070405,536,16,2,4.99
10698,20070405,536,992,2,0.99
10699,20070407,536,608,2,2.99
10700,20070409,536,493,2,0.99
10701,20070411,536,724,2,5.99
10702,20070427,536,781,2,4.99
10703,20070429,536,980,2,4.99
10704,20070429,536,776,1,4.99
10705,20070430,536,341,2,2.99
10706,20070430,536,764,1,8.99
10707,20070430,536,676,2,4.99
10708,20070430,536,458,2,3.99
10709,20070406,537,191,1,0.99
10710,20070406,537,309,1,0.99
10711,20070410,537,254,2,2.99
10712,20070410,537,331,2,5.99
10713,20070411,537,673,2,2.99
10714,20070411,537,845,1,4.99
10715,20070412,537,687,2,0.99
10716,20070427,537,514,2,2.99
10717,20070428,537,6,2,4.99
10718,20070428,537,158,1,4.99
10719,20070428,537,324,2,4.99
10720,20070430,537,213,1,2.99
10721,20070406,538,173,2,4.99
10722,20070409,538,659,2,8.99
10723,20070409,538,340,1,4.99
10724,20070409,538,628,1,2.99
10725,20070410,538,716,2,2.99
10726,20070411,538,559,1,2.99
10727,20070411,538,377,2,0.99
10728,20070426,538,12,1,0.99
10729,20070428,538,635,2,0.99
10730,20070429,538,577,1,0.99
10731,20070430,538,839,2,0.99
10732,20070430,538,782,2,4.99
10733,20070430,538,861,1,4.99
10734,20070430,538,670,1,8.99
10735,20070407,539,789,1,2.99
10736,20070407,539,176,1,0.99
10737,20070409,539,676,1,4.99
10738,20070409,539,10,2,7.99
10739,20070409,539,443,2,2.99
10740,20070412,539,979,1,5.99
10741,20070428,539,118,1,2.99
10742,20070428,539,572,1,6.99
10743,20070429,539,291,1,5.99
10744,20070430,539,992,2,0.99
10745,20070430,539,50,2,7.99
10746,20070430,539,232,1,4.99
10747,20070408,540,412,1,4.99
10748,20070408,540,403,2,4.99
10749,20070411,540,58,2,2.99
10750,20070411,540,300,1,7.99
10751,20070411,540,561,1,2.99
10752,20070412,540,798,1,6.99
10753,20070412,540,249,1,0.99
10754,20070430,540,32,2,4.99
10755,20070430,540,598,1,2.99
10756,20070409,541,503,1,2.99
10757,20070409,541,345,1,4.99
10758,20070411,541,995,1,7.99
10759,20070412,541,494,1,2.99
10760,20070428,541,929,1,8.99
10761,20070429,541,68,1,4.99
10762,20070430,541,489,2,0.99
10763,20070409,542,631,2,0.99
10764,20070409,542,222,1,6.99
10765,20070411,542,465,2,5.99
10766,20070411,542,994,1,5.99
10767,20070412,542,980,1,9.99
10768,20070428,542,124,2,8.99
10769,20070429,542,120,1,4.99
10770,20070429,542,91,1,3.99
10771,20070408,543,789,2,2.99
10772,20070409,543,83,1,4.99
10773,20070411,543,826,2,4.99
10774,20070427,543,51,1,2.99
10775,20070429,543,880,1,2.99
10776,20070429,543,666,1,4.99
10777,20070430,543,880,2,2.99
10778,20070430,543,314,2,0.99
10779,20070407,544,79,1,0.99
10780,20070408,544,626,2,2.99
10781,20070408,544,745,2,6.99
10782,20070429,544,437,2,2.99
10783,20070430,544,525,2,5.99
10784,20070430,544,20,1,9.99
10785,20070406,545,655,2,8.99
10786,20070406,545,946,2,5.99
10787,20070408,545,824,2,5.99
10788,20070409,545,728,1,0.99
10789,20070427,545,986,1,5.99
10790,20070429,545,259,1,3.99
10791,20070429,545,651,2,2.99
10792,20070430,545,448,2,2.99
10793,20070430,545,999,2,4.99
10794,20070406,546,126,2,4.99
10795,20070408,546,291,1,0.99
10796,20070408,546,418,2,0.99
10797,20070410,546,89,1,0.99
10798,20070412,546,892,2,9.99
10799,20070412,546,437,2,2.99
10800,20070412,546,285,1,6.99
10801,20070429,546,668,1,4.99
10802,20070430,546,881,2,4.99
10803,20070430,267,476,2,6.99
10804,20070430,546,479,2,1.99
10805,20070406,547,472,2,4.99
10806,20070406,547,392,1,4.99
10807,20070409,547,798,2,4.99
10808,20070410,547,222,2,4.99
10809,20070412,547,635,2,0.99
10810,20070427,547,767,2,4.99
10811,20070427,547,377,2,3.99
10812,20070428,547,9,1,4.99
10813,20070428,547,744,2,3.99
10814,20070429,547,351,2,2.99
10815,20070406,548,83,1,2.99
10816,20070406,548,541,2,2.99
10817,20070407,548,48,1,7.99
10818,20070409,548,284,1,4.99
10819,20070412,548,486,1,4.99
10820,20070430,548,648,1,5.99
10821,20070405,549,468,2,2.99
10822,20070406,549,170,1,4.99
10823,20070407,549,89,2,0.99
10824,20070427,549,683,1,7.99
10825,20070428,549,862,1,0.99
10826,20070429,549,895,2,4.99
10827,20070430,549,324,1,7.99
10828,20070430,549,215,1,9.99
10829,20070430,549,97,1,0.99
10830,20070406,550,173,2,4.99
10831,20070410,550,734,1,4.99
10832,20070412,550,679,1,2.99
10833,20070427,550,282,2,0.99
10834,20070428,550,481,1,2.99
10835,20070429,550,979,2,6.99
10836,20070429,550,26,2,2.99
10837,20070430,550,768,1,8.99
10838,20070430,550,269,2,2.99
10839,20070430,550,728,1,0.99
10840,20070430,550,547,2,4.99
10841,20070406,551,626,2,5.99
10842,20070409,551,535,1,1.99
10843,20070410,551,149,1,0.99
10844,20070411,551,618,2,0.99
10845,20070427,551,226,2,9.99
10846,20070430,551,870,1,0.99
10847,20070430,551,445,1,2.99
10848,20070430,551,103,2,4.99
10849,20070407,552,350,2,6.99
10850,20070409,552,811,1,7.99
10851,20070411,552,832,1,4.99
10852,20070428,552,220,1,2.99
10853,20070428,552,672,2,2.99
10854,20070428,552,57,1,2.99
10855,20070429,552,131,2,5.99
10856,20070429,552,446,2,4.99
10857,20070430,552,503,1,8.99
10858,20070405,553,501,1,6.99
10859,20070406,553,995,1,4.99
10860,20070406,553,559,1,2.99
10861,20070406,553,563,1,4.99
10862,20070406,553,706,2,4.99
10863,20070406,553,147,2,4.99
10864,20070407,553,856,2,4.99
10865,20070408,553,301,2,0.99
10866,20070408,553,508,2,4.99
10867,20070408,553,835,2,3.99
10868,20070411,553,57,1,2.99
10869,20070412,553,809,2,0.99
10870,20070412,553,481,2,6.99
10871,20070428,553,755,1,4.99
10872,20070430,553,298,2,4.99
10873,20070430,553,349,1,2.99
10874,20070408,554,484,1,4.99
10875,20070410,554,975,1,2.99
10876,20070410,554,721,1,5.99
10877,20070411,554,240,2,2.99
10878,20070408,555,184,2,2.99
10879,20070428,555,186,1,0.99
10880,20070428,555,733,1,3.99
10881,20070430,555,331,1,5.99
10882,20070430,555,979,1,7.99
10883,20070430,555,247,2,7.99
10884,20070408,556,291,1,2.99
10885,20070408,556,393,1,3.99
10886,20070408,556,91,2,0.99
10887,20070410,556,634,2,0.99
10888,20070412,556,891,2,2.99
10889,20070429,556,572,1,5.99
10890,20070430,556,755,1,4.99
10891,20070408,557,886,1,0.99
10892,20070408,557,26,2,1.99
10893,20070411,557,877,1,0.99
10894,20070412,557,917,1,3.99
10895,20070412,557,174,1,4.99
10896,20070412,557,376,1,0.99
10897,20070430,557,416,1,0.99
10898,20070430,557,199,2,2.99
10899,20070430,557,873,2,1.99
10900,20070430,557,173,2,6.99
10901,20070406,558,898,1,9.99
10902,20070406,558,924,1,0.99
10903,20070406,558,437,2,3.99
10904,20070407,558,135,2,5.99
10905,20070408,558,921,2,2.99
10906,20070409,558,308,1,6.99
10907,20070409,558,987,2,3.99
10908,20070411,558,483,1,7.99
10909,20070412,558,568,1,9.99
10910,20070412,558,922,2,4.99
10911,20070412,558,119,2,0.99
10912,20070427,558,143,1,0.99
10913,20070429,558,789,2,2.99
10914,20070429,558,518,2,4.99
10915,20070429,558,758,2,2.99
10916,20070406,559,806,1,5.99
10917,20070407,559,220,1,4.99
10918,20070407,559,349,1,7.99
10919,20070409,559,831,1,1.99
10920,20070411,559,989,1,4.99
10921,20070412,559,274,2,2.99
10922,20070427,559,160,2,1.99
10923,20070428,559,388,1,1.99
10924,20070429,559,19,2,1.99
10925,20070430,559,832,1,0.99
10926,20070430,559,286,2,2.99
10927,20070430,559,375,1,2.99
10928,20070406,560,84,1,4.99
10929,20070407,560,235,1,2.99
10930,20070407,560,666,1,9.99
10931,20070407,560,18,1,0.99
10932,20070409,560,410,1,2.99
10933,20070411,560,250,2,4.99
10934,20070426,560,356,1,2.99
10935,20070427,560,22,1,4.99
10936,20070428,560,794,1,3.99
10937,20070429,560,296,1,2.99
10938,20070429,560,166,1,5.99
10939,20070429,560,586,1,4.99
10940,20070430,560,810,1,0.99
10941,20070430,560,183,1,5.99
10942,20070411,561,638,1,2.99
10943,20070411,561,427,1,0.99
10944,20070412,561,482,1,0.99
10945,20070412,561,163,2,4.99
10946,20070428,561,797,1,0.99
10947,20070429,561,499,1,10.99
10948,20070430,561,349,1,7.99
10949,20070408,562,69,2,5.99
10950,20070408,562,4,2,4.99
10951,20070409,562,149,1,0.99
10952,20070411,562,226,1,6.99
10953,20070412,562,74,2,8.99
10954,20070427,562,302,2,3.99
10955,20070427,562,914,2,2.99
10956,20070427,562,782,1,2.99
10957,20070428,562,287,2,0.99
10958,20070407,563,890,2,1.99
10959,20070407,563,942,2,0.99
10960,20070408,563,821,2,3.99
10961,20070408,563,51,1,6.99
10962,20070408,563,505,2,2.99
10963,20070408,563,571,1,5.99
10964,20070408,563,558,2,3.99
10965,20070408,563,527,2,4.99
10966,20070408,563,301,1,0.99
10967,20070409,563,292,2,0.99
10968,20070411,563,462,2,2.99
10969,20070427,563,309,1,0.99
10970,20070428,563,295,2,1.99
10971,20070429,563,918,2,5.99
10972,20070429,563,363,2,6.99
10973,20070429,563,260,2,7.99
10974,20070407,564,747,1,2.99
10975,20070407,564,186,2,0.99
10976,20070426,564,999,2,2.99
10977,20070427,564,65,2,10.99
10978,20070429,564,400,1,4.99
10979,20070429,564,101,1,0.99
10980,20070430,564,625,1,3.99
10981,20070430,564,554,1,2.99
10982,20070430,564,624,2,6.99
10983,20070405,565,194,2,0.99
10984,20070406,565,746,2,2.99
10985,20070407,565,236,2,2.99
10986,20070409,565,894,2,0.99
10987,20070409,565,405,2,4.99
10988,20070411,565,923,2,2.99
10989,20070412,565,136,1,2.99
10990,20070412,565,748,1,0.99
10991,20070427,565,429,1,5.99
10992,20070430,565,304,1,2.99
10993,20070430,565,104,2,5.99
10994,20070406,566,580,1,4.99
10995,20070406,566,395,1,0.99
10996,20070406,566,275,1,3.99
10997,20070409,566,861,2,9.99
10998,20070411,566,993,1,2.99
10999,20070428,566,975,2,2.99
11000,20070428,566,97,1,0.99
11001,20070428,566,73,2,2.99
11002,20070428,566,203,2,6.99
11003,20070428,566,664,1,2.99
11004,20070429,566,855,1,1.99
11005,20070429,566,686,1,6.99
11006,20070429,566,744,2,0.99
11007,20070429,566,644,1,4.99
11008,20070430,566,695,1,4.99
11009,20070430,566,852,2,4.99
11010,20070430,566,288,1,3.99
11011,20070430,566,644,2,2.99
11012,20070406,567,103,1,5.99
11013,20070407,567,90,1,0.99
11014,20070408,567,417,1,0.99
11015,20070408,567,263,2,4.99
11016,20070411,567,988,1,2.99
11017,20070412,567,63,2,0.99
11018,20070427,567,296,1,2.99
11019,20070428,567,49,2,2.99
11020,20070429,567,187,2,2.99
11021,20070430,567,239,1,7.99
11022,20070430,567,472,2,6.99
11023,20070407,568,333,1,2.99
11024,20070409,568,720,2,2.99
11025,20070410,568,387,2,0.99
11026,20070410,568,785,2,4.99
11027,20070427,568,975,2,2.99
11028,20070428,568,535,1,0.99
11029,20070430,568,775,1,6.99
11030,20070430,568,493,2,0.99
11031,20070407,569,330,2,5.99
11032,20070408,569,753,2,0.99
11033,20070411,569,420,2,5.99
11034,20070429,569,232,1,2.99
11035,20070430,569,538,2,1.99
11036,20070430,569,803,1,4.99
11037,20070430,569,228,2,1.99
11038,20070430,569,356,2,2.99
11039,20070406,570,477,2,0.99
11040,20070407,570,738,1,0.99
11041,20070408,570,864,1,0.99
11042,20070410,570,334,2,4.99
11043,20070411,570,312,2,4.99
11044,20070412,570,851,2,0.99
11045,20070427,570,10,1,4.99
11046,20070429,570,632,1,4.99
11047,20070430,570,757,1,7.99
11048,20070430,570,261,1,0.99
11049,20070430,570,545,2,2.99
11050,20070430,570,881,2,4.99
11051,20070430,570,524,1,0.99
11052,20070430,570,993,1,2.99
11053,20070406,571,121,2,2.99
11054,20070407,571,163,2,4.99
11055,20070410,571,571,2,4.99
11056,20070412,571,499,1,8.99
11057,20070412,571,113,2,8.99
11058,20070428,571,202,1,5.99
11059,20070429,571,884,2,4.99
11060,20070430,571,358,1,1.99
11061,20070430,571,957,2,4.99
11062,20070408,572,698,2,2.99
11063,20070410,572,59,1,4.99
11064,20070410,572,269,2,6.99
11065,20070411,572,936,2,2.99
11066,20070427,572,83,2,4.99
11067,20070427,572,531,2,4.99
11068,20070428,572,439,1,6.99
11069,20070429,572,727,1,0.99
11070,20070429,572,851,1,0.99
11071,20070430,572,667,1,3.99
11072,20070430,572,361,2,5.99
11073,20070430,572,167,1,4.99
11074,20070406,573,870,2,0.99
11075,20070406,573,35,2,2.99
11076,20070407,573,61,1,4.99
11077,20070407,573,367,1,0.99
11078,20070408,573,812,1,0.99
11079,20070408,573,525,2,2.99
11080,20070409,573,15,2,5.99
11081,20070410,573,575,1,9.99
11082,20070410,573,304,2,2.99
11083,20070412,573,438,2,7.99
11084,20070429,573,805,1,4.99
11085,20070430,573,764,2,10.99
11086,20070430,573,922,1,4.99
11087,20070430,573,351,2,2.99
11088,20070430,573,586,2,5.99
11089,20070406,574,45,1,7.99
11090,20070406,574,145,2,4.99
11091,20070407,574,396,2,4.99
11092,20070408,574,782,2,2.99
11093,20070409,574,435,1,4.99
11094,20070409,574,958,2,3.99
11095,20070409,574,150,2,3.99
11096,20070410,574,594,1,2.99
11097,20070412,574,402,2,2.99
11098,20070427,574,673,2,1.99
11099,20070427,574,235,2,2.99
11100,20070428,574,555,2,2.99
11101,20070429,574,354,1,4.99
11102,20070430,574,572,1,7.99
11103,20070430,574,647,2,3.99
11104,20070406,575,378,2,6.99
11105,20070410,575,215,1,8.99
11106,20070412,575,553,2,2.99
11107,20070427,575,585,2,0.99
11108,20070427,575,185,1,2.99
11109,20070429,575,760,2,2.99
11110,20070429,575,790,2,0.99
11111,20070430,575,212,2,4.99
11112,20070430,575,277,1,4.99
11113,20070406,576,614,1,4.99
11114,20070406,576,436,2,0.99
11115,20070406,576,699,1,4.99
11116,20070408,576,421,2,4.99
11117,20070410,576,927,1,3.99
11118,20070410,576,838,1,4.99
11119,20070427,576,516,2,1.99
11120,20070427,576,305,1,3.99
11121,20070429,576,711,2,4.99
11122,20070430,576,90,2,5.99
11123,20070430,576,666,2,5.99
11124,20070430,576,470,1,8.99
11125,20070430,576,425,2,0.99
11126,20070430,576,140,2,2.99
11127,20070430,576,707,2,2.99
11128,20070430,267,760,1,4.99
11129,20070406,577,718,2,0.99
11130,20070406,577,723,1,7.99
11131,20070408,577,644,1,2.99
11132,20070412,577,987,1,2.99
11133,20070412,577,513,2,2.99
11134,20070427,577,457,2,0.99
11135,20070427,577,392,1,4.99
11136,20070428,577,778,2,8.99
11137,20070428,577,46,2,5.99
11138,20070428,577,823,2,6.99
11139,20070429,577,313,1,6.99
11140,20070408,578,31,2,4.99
11141,20070409,578,685,2,4.99
11142,20070409,578,122,2,0.99
11143,20070410,578,972,1,4.99
11144,20070412,578,44,1,4.99
11145,20070412,578,423,1,0.99
11146,20070427,578,25,2,5.99
11147,20070428,578,638,1,2.99
11148,20070428,578,608,2,2.99
11149,20070430,578,624,2,4.99
11150,20070430,578,112,2,6.99
11151,20070430,578,894,2,2.99
11152,20070408,579,460,2,9.99
11153,20070408,579,72,1,2.99
11154,20070411,579,911,1,4.99
11155,20070412,579,406,2,1.99
11156,20070412,579,189,1,6.99
11157,20070426,579,580,2,8.99
11158,20070427,579,836,1,2.99
11159,20070429,579,978,1,0.99
11160,20070429,579,523,1,0.99
11161,20070430,579,429,2,0.99
11162,20070430,579,818,1,9.99
11163,20070430,579,911,2,5.99
11164,20070430,579,917,1,2.99
11165,20070430,579,139,1,4.99
11166,20070406,580,906,1,1.99
11167,20070406,580,790,2,1.99
11168,20070407,580,738,1,1.99
11169,20070408,580,920,2,3.99
11170,20070410,580,346,2,6.99
11171,20070411,580,726,2,2.99
11172,20070411,580,62,2,2.99
11173,20070427,580,206,2,0.99
11174,20070429,580,501,2,4.99
11175,20070429,580,754,2,3.99
11176,20070430,580,945,1,0.99
11177,20070430,580,376,2,3.99
11178,20070430,580,975,2,5.99
11179,20070430,580,946,2,4.99
11180,20070430,580,299,1,0.99
11181,20070407,581,430,2,2.99
11182,20070407,581,129,2,2.99
11183,20070407,581,692,2,4.99
11184,20070408,581,105,1,0.99
11185,20070408,581,765,1,5.99
11186,20070408,581,184,1,8.99
11187,20070408,581,641,2,1.99
11188,20070409,581,414,2,4.99
11189,20070410,581,154,2,4.99
11190,20070410,581,367,1,2.99
